SN,Source,Region,Country,Country_ID,ISO2,ISO3,ADMIN1_NAME,ADMIN1_CODE,ADMIN2_NAME,ADMIN2_CODE,IU_NAME,IU_ID,LocationName,Longitude,Latitude,LocationType,Georeliability,Year_MDA1,N_MDA,Baseline_Prev,SurveyYear,Period,SurveyMonth,Passage,Method_0,Method_1,Method_2,Age_start,Age_end,Examined,Positive,Prevalence,CMFL,Vector_spp,Perc_PoolPositive,SourceOrigen,Funding,Composite_IU_ID
10218,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Metema,18641,Kokit Mender 3,36.29372,12.90128,Village,1,null,null,null,null,,,null,Phase 1a Epidemiological evaluation,Parasitological,Parasitology (Skin biopsy),null,null,224,0,0,0,,null,APOC,APOC Trust Fund,AETH0194318641
10219,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,West Gojam,3193,Womberma,18675,Kole,36.85995,10.43284,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,256,0,0,null,,null,,APOC Trust Fund,AETH0194318675
10220,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Segen,22487,DERASHE,19159,Kolla Mashile,37.339334,5.56913,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,239,0,0,null,,null,,APOC Trust Fund,AETH0195019159
10221,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Gomma,18878,Konche,36.63687,7.80469,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,18,0.514,null,,null,,APOC Trust Fund,AETH0194818878
10222,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Gomma,18878,KONCHE,36.63687,7.80469,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,204,102,0.5,null,,null,,APOC Trust Fund,AETH0194818878
10223,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Gomma,18878,KONCHE,36.63687,7.80469,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,204,50,0.245,null,,null,,APOC Trust Fund,AETH0194818878
10224,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Kamashi,3161,Sedal,18701,Koncho Gebeya,35.27574,10.06905,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,31,4,0.129,null,,null,,APOC Trust Fund,AETH0194418701
10225,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Kamashi,3161,Sedal,18701,Koncho Kalute,35.27508,10.07024,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,33,1,0.03,null,,null,,APOC Trust Fund,AETH0194418701
10226,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Mako,18952,Konde,35.92244,8.66631,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,10,0.286,null,,null,,APOC Trust Fund,AETH0194818952
10227,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Setema,18998,KONE,36.292078,8.200914,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,14,0.467,null,,null,,APOC Trust Fund,AETH0194818998
10228,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Metekel,3169,Bullen,18689,Konpha Edimon,35.9778,10.28349,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,50,4,0.08,null,,null,,APOC Trust Fund,AETH0194418689
10229,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Arsi,3689,Adaba,18744,KONSHO MI,39.3667,7.1167,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,50,0,0,null,,null,,APOC Trust Fund,AETH0194818744
10230,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Limmu Seka,18946,Koratti,36.96766,8.30088,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,7,0.233,null,,null,,APOC Trust Fund,AETH0194818946
10231,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Segen,22487,AMARO,19116,Kore Biko,37.90445,5.70048,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,154,0,0,null,,null,,APOC Trust Fund,AETH0195019116
10232,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Horo Guduru,16644,Abay Chomen,18739,Korke,37.42188,9.61743,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,2,0.067,null,,null,,APOC Trust Fund,AETH0194818739
10233,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Asosa,3131,Bambasi,18687,Kosa,34.77749,9.67783,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,10,0.333,null,,null,,APOC Trust Fund,AETH0194418687
10234,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Chora,18807,KUMBABE,36.127099,8.343312,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,20,1,0.05,null,,null,,APOC Trust Fund,AETH0194818807
10235,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Tiro Afeta,19019,Kumbi,37.20261,7.93912,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,0,0,null,,null,,APOC Trust Fund,AETH0194819019
10236,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Sokoru,19012,KUMBI,37.491875,8.137276,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,32,2,0.063,null,,null,,APOC Trust Fund,AETH0194819012
10237,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Dega,18821,Kumbure,36.12824,8.56156,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,11,0.367,null,,null,,APOC Trust Fund,AETH0194818821
10238,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,KONDALA,18926,Kumi,34.76443,9.46615,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,21,0.7,null,,null,,APOC Trust Fund,AETH0194818926
10239,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Guji,3151,Odo Shakkiso,18982,KUMUDU,38.8333,5.65,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,25,0,0,null,,null,,APOC Trust Fund,AETH0194818982
10240,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Nono,18977,Kura,37.34238,8.50625,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,42,2,0.048,null,,null,,APOC Trust Fund,AETH0194818977
10241,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,North Shoa Zone,3172,Warra Jarso,19029,KURAR ARB,38.2333,10.0667,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,50,0,0,null,,null,,APOC Trust Fund,AETH0194819029
10242,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,GHIIMBI R,18853,Kure,35.83563,9.17545,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,31,1,0.032,null,,null,,APOC Trust Fund,AETH0194818853
10243,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Dega,18821,Kurfu,36.18608,8.60047,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,15,0.5,null,,null,,APOC Trust Fund,AETH0194818821
10244,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Halu,18896,Kusaye,35.39169,8.16574,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,34,8,0.235,null,,null,,APOC Trust Fund,AETH0194818896
10245,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Gamo Gofa,3148,D/GOFA,19153,KUSETI,36.915544,6.309387,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,31,0,0,null,,null,,APOC Trust Fund,AETH0195019153
10246,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,West Gojam,3193,Mecha,18633,KUSKUST,37.050161,11.535344,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,38,0,0,null,,null,,APOC Trust Fund,AETH0194318633
10247,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Gambela,1946,Agnua II,3127,Gog,18719,Kutbudi,34.22855,7.6143,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,50,3,0.06,null,,null,,APOC Trust Fund,AETH0194618719
10248,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Chora Botor,18808,KUTURA,37.1167,8.4,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,0,0,null,,null,,APOC Trust Fund,AETH0194818808
10249,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,S.W. Shewa,3181,WONCHI,19026,KUWACHO,37.9333,8.5667,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,35,0,0,null,,null,,APOC Trust Fund,AETH0194819026
10250,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Chora,18807,Kuye,36.2212,8.48721,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,3,0.1,null,,null,,APOC Trust Fund,AETH0194818807
10251,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Horo Guduru,16644,Abay Chomen,18739,Kuyisa (Asirenga),37.41481,9.78708,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,1,0.033,null,,null,,APOC Trust Fund,AETH0194818739
10252,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Dano,18814,Lafa Dama,37.23665,8.77964,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,31,4,0.129,null,,null,,APOC Trust Fund,AETH0194818814
10253,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Shewa,3144,Bora,18792,LAFISA DU,38.9,8.3667,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,0,0,null,,null,,APOC Trust Fund,AETH0194818792
10254,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,BEGHI,18774,Laga Caffe,34.54673,9.46475,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,1,0.029,null,,null,,APOC Trust Fund,AETH0194818774
10255,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,NEDJO R.,18971,Laga Gombo,35.56041,9.64552,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,17,0.486,null,,null,,APOC Trust Fund,AETH0194818971
10256,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,NEDJO R.,18971,LAGA GOMBO,35.55177,9.65631,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,140,12,0.086,null,,null,,APOC Trust Fund,AETH0194818971
10257,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,NEDJO R.,18971,LAGA GOMBO,35.55177,9.65631,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,140,32,0.229,null,,null,,APOC Trust Fund,AETH0194818971
10258,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Bedele Rural,18781,Laka,36.49536,8.43804,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,9,0.257,null,,null,,APOC Trust Fund,AETH0194818781
10259,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,KAT,3162,Doyogena,19171,Lakecho,37.80072,7.37334,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,177,0,0,null,,null,,APOC Trust Fund,AETH0195019171
10260,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Didesa,18830,Lako,36.48606,8.05778,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,5,0.167,null,,null,,APOC Trust Fund,AETH0194818830
10261,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Borecha,18794,Lalistu,36.66042,8.41028,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,32,8,0.25,null,,null,,APOC Trust Fund,AETH0194818794
10262,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Gudeya Bila,18883,Lalistu Danjo,37.00913,9.27513,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,1,0.033,null,,null,,APOC Trust Fund,AETH0194818883
10263,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,NEDJO R.,18971,Lalistu Gaba 1,35.55219,9.60509,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,6,0.171,null,,null,,APOC Trust Fund,AETH0194818971
10264,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,NEDJO R.,18971,Lalistu Gaba 2,35.54683,9.59974,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,7,0.2,null,,null,,APOC Trust Fund,AETH0194818971
10265,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,NEDJO R.,18971,Lalistu Gaba 3,35.55682,9.60967,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,10,0.286,null,,null,,APOC Trust Fund,AETH0194818971
10266,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Kersa,18928,Lalo,37.03698,7.75085,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,33,4,0.121,null,,null,,APOC Trust Fund,AETH0194818928
10267,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,BEGHI,18774,Lalo Arabi,34.49223,9.39157,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,1,0.029,null,,null,,APOC Trust Fund,AETH0194818774
10268,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Nunu Kumba,18980,Lalo Dole,36.76933,8.80741,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,28,13,0.464,null,,null,,APOC Trust Fund,AETH0194818980
10269,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,North Shoa,26086,Moretna Juru,18648,LAM WASHA,39.1167,9.9667,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,50,0,0,null,,null,,APOC Trust Fund,AETH0194318648
10270,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,West Gurage,22002,Abeshge,19120,Lamberet,37.56488,8.24047,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,202,0,0,null,,null,,APOC Trust Fund,AETH0195019120
10271,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Borecha,18794,Lami,36.60652,8.39051,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,9,0.257,null,,null,,APOC Trust Fund,AETH0194818794
10272,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Metema,18641,LAY  ASAFEKARI,36.4443,12.86565,Village,1,null,null,null,null,,,null,Phase 1b Epidemiological evaluation,Parasitological,Parasitology (Skin biopsy),null,null,60,0,0,0,,null,APOC,APOC Trust Fund,AETH0194318641
10273,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Metema,18641,LAY  LEMLEMTERARA,36.58861,12.79391,Village,1,null,null,null,null,,,null,Phase 1b Epidemiological evaluation,Parasitological,Parasitology (Skin biopsy),null,null,191,0,0,0,,null,APOC,APOC Trust Fund,AETH0194318641
10274,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Quara,18650,LAY GANGE,36.29152,12.36068,Village,1,null,null,null,null,,,null,Phase 1b Epidemiological evaluation,Parasitological,Parasitology (Skin biopsy),null,null,120,0,0,0,,null,APOC,APOC Trust Fund,AETH0194318650
10275,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,West Gurage,22002,Cheha,19149,Laysebaden,37.77948,8.15351,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,240,1,0.004,null,,null,,APOC Trust Fund,AETH0195019149
10276,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,NOLE K.,18973,Leka,35.53235,8.74359,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,19,0.543,null,,null,,APOC Trust Fund,AETH0194818973
10277,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Dano,18814,Lelistu Buna,37.38592,8.8388,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,46,3,0.065,null,,null,,APOC Trust Fund,AETH0194818814
10278,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Dano,18814,Lelistu Gelan,37.38822,8.83876,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,33,2,0.061,null,,null,,APOC Trust Fund,AETH0194818814
10279,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Chelia,18801,Leman,37.30594,8.91891,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,17,0,0,null,,null,,APOC Trust Fund,AETH0194818801
10280,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Arsi,3689,Nansebo,18975,Lemi,39.118083,6.567683,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,161,0,0,null,,null,,APOC Trust Fund,AETH0194818975
10281,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Segen,22487,BURJI,19137,Lemo,37.845,5.43574,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,167,0,0,null,,null,,APOC Trust Fund,AETH0195019137
10282,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,YUBDO,19034,Liban,35.40816,8.93432,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,0,0,null,,null,,APOC Trust Fund,AETH0194819034
10283,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Dawro,3138,Loma,19218,LIMA,37.3833,6.9333,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,10,0.333,null,,null,,APOC Trust Fund,AETH0195019218
10284,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Halu,18896,Limu,35.3984,8.15557,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,6,0.171,null,,null,,APOC Trust Fund,AETH0194818896
10285,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Limmu kossa,18947,Limu Gene,36.94504,8.08334,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,0,0,null,,null,,APOC Trust Fund,AETH0194818947
10286,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,YUBDO,19034,Loko,35.41319,8.94666,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,0,0,null,,null,,APOC Trust Fund,AETH0194819034
10287,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,South Omo,3186,Nyangatom,19237,Lopokor,36.11504,5.2126,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,11,0,0,null,,null,,APOC Trust Fund,AETH0195019237
10288,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Jimma Arjo,18919,LUGAMA,36.45,8.7167,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,34,0,0,null,,null,,APOC Trust Fund,AETH0194818919
10289,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Dega,18821,Lumaro,36.17513,8.57435,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,34,11,0.324,null,,null,,APOC Trust Fund,AETH0194818821
10290,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,NOLE K.,18973,Maca,35.56405,8.72765,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,9,0.257,null,,null,,APOC Trust Fund,AETH0194818973
10291,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Mako,18952,Mada Jelala,35.95753,8.68513,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,8,0.229,null,,null,,APOC Trust Fund,AETH0194818952
10292,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Bale,3132,Berberie,18785,Magala,40.1223,6.78865,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,148,0,0,null,,null,,APOC Trust Fund,AETH0194818785
10293,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Bale,3132,Harena buluk,18898,Magala,39.674833,6.425333,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,228,0,0,null,,null,,APOC Trust Fund,AETH0194818898
10294,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Sokoru,19012,Magala Dobi,37.45914,8.0856,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,32,5,0.156,null,,null,,APOC Trust Fund,AETH0194819012
10295,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Limmu kossa,18947,Magala Meca,37.04888,8.23649,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,7,0.233,null,,null,,APOC Trust Fund,AETH0194818947
10296,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Metema,18641,MAGANAN,36.433276,12.768599,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,50,6,0.12,null,,null,,APOC Trust Fund,AETH0194318641
10297,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Bure,18799,Magela,35.25583,8.28928,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,38,15,0.395,null,,null,,APOC Trust Fund,AETH0194818799
10298,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Horo Guduru,16644,Amuru,18760,MAGO,36.97218,9.95019,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,85,0,0,null,,null,,APOC Trust Fund,AETH0194818760
10299,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Horo Guduru,16644,Amuru,18760,MAGO,36.97218,9.95019,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,85,1,0.012,null,,null,,APOC Trust Fund,AETH0194818760
10300,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Bench Maji,3134,Maji,19221,MAJI,35.675357,6.250604,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,43,14,0.326,null,,null,,APOC Trust Fund,AETH0195019221
10301,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Bako Tibe,18777,Maki,37.04244,9.11742,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,33,13,0.394,null,,null,,APOC Trust Fund,AETH0194818777
10302,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Tsegede,18670,Maksegnogebiya,37.08241,13.31147,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,40,2,0.05,null,,null,,APOC Trust Fund,AETH0194318670
10303,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Gonder Zuria,18603,MAKSENYI,37.57544,12.342024,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,50,2,0.04,null,,null,,APOC Trust Fund,AETH0194318603
10304,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,NOLE K.,18973,Malke,35.59249,8.74371,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,14,0.4,null,,null,,APOC Trust Fund,AETH0194818973
10305,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Chelia,18801,Malko,37.30489,8.91895,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,20,0,0,null,,null,,APOC Trust Fund,AETH0194818801
